"subject","problem","dataset_number","proplookatnovel","total_familiar_item_look_during_familiarization"
67,"faceproblem7",97,0.61,19517.19
67,"faceproblem7",98,0.57,17351.1
67,"faceproblem7",99,NA,NA
67,"faceproblem7",100,0.71,18736.59
68,"faceproblem7",1,NA,NA
68,"faceproblem7",2,0.58,18062.69
68,"faceproblem7",3,NA,NA
68,"faceproblem7",4,NA,NA
68,"faceproblem7",5,0.86,16966.5
68,"faceproblem7",6,0.7,17725.7
68,"faceproblem7",7,0.48,16218.3
68,"faceproblem7",8,NA,NA
68,"faceproblem7",9,NA,NA
68,"faceproblem7",10,0.58,18062.69
68,"faceproblem7",11,0.83,16706.1
68,"faceproblem7",12,0.83,19281.7
68,"faceproblem7",13,0.8,18495.5
68,"faceproblem7",14,NA,NA
68,"faceproblem7",15,NA,NA
68,"faceproblem7",16,NA,NA
68,"faceproblem7",17,NA,NA
68,"faceproblem7",18,NA,NA
68,"faceproblem7",19,0.74,18208
68,"faceproblem7",20,0.7,17725.7
68,"faceproblem7",21,NA,NA
68,"faceproblem7",22,0.76,18791.8
68,"faceproblem7",23,NA,NA
68,"faceproblem7",24,NA,NA
68,"faceproblem7",25,NA,NA
68,"faceproblem7",26,0.76,18791.8
68,"faceproblem7",27,0.56,18879.49
68,"faceproblem7",28,NA,NA
68,"faceproblem7",29,0.58,18062.69
68,"faceproblem7",30,0.4,18631.99
68,"faceproblem7",31,NA,NA
68,"faceproblem7",32,0.8,18495.5
68,"faceproblem7",33,NA,NA
68,"faceproblem7",34,0.65,19260.7
68,"faceproblem7",35,NA,NA
68,"faceproblem7",36,0.7,17725.7
68,"faceproblem7",37,NA,NA
68,"faceproblem7",38,NA,NA
68,"faceproblem7",39,NA,NA
68,"faceproblem7",40,NA,NA
68,"faceproblem7",41,0.65,19260.7
68,"faceproblem7",42,NA,NA
68,"faceproblem7",43,0.65,18643
68,"faceproblem7",44,0.79,18155.6
68,"faceproblem7",45,0.86,16966.5
68,"faceproblem7",46,0.81,18441.49
68,"faceproblem7",47,0.56,18879.49
68,"faceproblem7",48,0.61,19517.19
68,"faceproblem7",49,NA,NA
68,"faceproblem7",50,0.4,18631.99
68,"faceproblem7",51,0.78,15384.4
68,"faceproblem7",52,NA,NA
68,"faceproblem7",53,0.64,18835.19
68,"faceproblem7",54,NA,NA
68,"faceproblem7",55,0.91,16689.9
68,"faceproblem7",56,0.71,18736.59
68,"faceproblem7",57,0.92,17859.7
68,"faceproblem7",58,NA,NA
68,"faceproblem7",59,0.57,17351.1
68,"faceproblem7",60,0.91,16689.9
68,"faceproblem7",61,NA,NA
68,"faceproblem7",62,NA,NA
68,"faceproblem7",63,0.4,18631.99
68,"faceproblem7",64,0.6,18565.39
68,"faceproblem7",65,NA,NA
68,"faceproblem7",66,NA,NA
68,"faceproblem7",67,0.7,18685.1
68,"faceproblem7",68,0.63,17818.8
68,"faceproblem7",69,NA,NA
68,"faceproblem7",70,NA,NA
68,"faceproblem7",71,NA,NA
68,"faceproblem7",72,0.84,16160.1
68,"faceproblem7",73,NA,NA
68,"faceproblem7",74,NA,NA
68,"faceproblem7",75,0.67,17985.8
68,"faceproblem7",76,0.57,17351.1
68,"faceproblem7",77,1,18110
68,"faceproblem7",78,0.92,17859.7
68,"faceproblem7",79,0.93,16154.4
68,"faceproblem7",80,NA,NA
68,"faceproblem7",81,0.84,15909.49
68,"faceproblem7",82,0.83,16799.89
68,"faceproblem7",83,0.61,19517.19
68,"faceproblem7",84,NA,NA
68,"faceproblem7",85,0.71,18736.59
68,"faceproblem7",86,0.83,19281.7
68,"faceproblem7",87,NA,NA
68,"faceproblem7",88,0.83,16799.89
68,"faceproblem7",89,NA,NA
68,"faceproblem7",90,NA,NA
68,"faceproblem7",91,NA,NA
68,"faceproblem7",92,NA,NA
68,"faceproblem7",93,NA,NA
68,"faceproblem7",94,0.7,18685.1
68,"faceproblem7",95,0.76,18791.8
68,"faceproblem7",96,0.7,17725.7
68,"faceproblem7",97,0.8,18495.5
68,"faceproblem7",98,NA,NA
68,"faceproblem7",99,NA,NA
68,"faceproblem7",100,0.2,18002.5
69,"faceproblem7",1,NA,NA
69,"faceproblem7",2,0.57,17351.1
69,"faceproblem7",3,0.91,16689.9
69,"faceproblem7",4,NA,NA
69,"faceproblem7",5,NA,NA
69,"faceproblem7",6,NA,NA
69,"faceproblem7",7,0.77,16462.8
69,"faceproblem7",8,NA,NA
69,"faceproblem7",9,0.65,18643
69,"faceproblem7",10,NA,NA
69,"faceproblem7",11,0.57,17351.1
69,"faceproblem7",12,0.83,19281.7
69,"faceproblem7",13,NA,NA
69,"faceproblem7",14,NA,NA
69,"faceproblem7",15,NA,NA
69,"faceproblem7",16,NA,NA
69,"faceproblem7",17,NA,NA
69,"faceproblem7",18,NA,NA
69,"faceproblem7",19,0.48,16218.3
69,"faceproblem7",20,NA,NA
69,"faceproblem7",21,0.67,17985.8
69,"faceproblem7",22,0.71,18736.59
69,"faceproblem7",23,0.7,17725.7
69,"faceproblem7",24,0.79,18155.6
69,"faceproblem7",25,0.84,15909.49
69,"faceproblem7",26,0.86,16966.5
69,"faceproblem7",27,NA,NA
69,"faceproblem7",28,NA,NA
69,"faceproblem7",29,NA,NA
69,"faceproblem7",30,NA,NA
69,"faceproblem7",31,NA,NA
69,"faceproblem7",32,0.84,15909.49
69,"faceproblem7",33,0.67,17985.8
69,"faceproblem7",34,NA,NA
69,"faceproblem7",35,NA,NA
69,"faceproblem7",36,0.65,19260.7
69,"faceproblem7",37,NA,NA
69,"faceproblem7",38,0.6,18565.39
69,"faceproblem7",39,0.83,19281.7
69,"faceproblem7",40,NA,NA
69,"faceproblem7",41,NA,NA
69,"faceproblem7",42,0.2,18002.5
69,"faceproblem7",43,NA,NA
69,"faceproblem7",44,NA,NA
69,"faceproblem7",45,NA,NA
69,"faceproblem7",46,0.64,18835.19
69,"faceproblem7",47,0.93,16154.4
69,"faceproblem7",48,NA,NA
69,"faceproblem7",49,NA,NA
69,"faceproblem7",50,0.83,19281.7
69,"faceproblem7",51,1,16719.39
69,"faceproblem7",52,NA,NA
69,"faceproblem7",53,0.48,16218.3
69,"faceproblem7",54,NA,NA
69,"faceproblem7",55,NA,NA
69,"faceproblem7",56,NA,NA
69,"faceproblem7",57,NA,NA
69,"faceproblem7",58,0.57,17351.1
69,"faceproblem7",59,0.81,17963
69,"faceproblem7",60,0.58,18062.69
69,"faceproblem7",61,NA,NA
69,"faceproblem7",62,0.81,18441.49
69,"faceproblem7",63,NA,NA
69,"faceproblem7",64,0.65,19260.7
69,"faceproblem7",65,NA,NA
69,"faceproblem7",66,NA,NA
69,"faceproblem7",67,0.93,16154.4
69,"faceproblem7",68,0.64,17405.3
69,"faceproblem7",69,0.61,19517.19
69,"faceproblem7",70,NA,NA
69,"faceproblem7",71,0.86,16966.5
69,"faceproblem7",72,0.92,17859.7
69,"faceproblem7",73,1,18110
69,"faceproblem7",74,0.76,18791.8
69,"faceproblem7",75,0.91,16689.9
69,"faceproblem7",76,NA,NA
69,"faceproblem7",77,NA,NA
69,"faceproblem7",78,NA,NA
69,"faceproblem7",79,NA,NA
69,"faceproblem7",80,NA,NA
69,"faceproblem7",81,0.65,18643
69,"faceproblem7",82,NA,NA
69,"faceproblem7",83,0.93,16154.4
69,"faceproblem7",84,NA,NA
69,"faceproblem7",85,0.63,17818.8
69,"faceproblem7",86,NA,NA
69,"faceproblem7",87,0.83,16799.89
69,"faceproblem7",88,NA,NA
69,"faceproblem7",89,NA,NA
69,"faceproblem7",90,0.2,18002.5
69,"faceproblem7",91,NA,NA
69,"faceproblem7",92,0.65,19260.7
69,"faceproblem7",93,0.84,16160.1
69,"faceproblem7",94,0.7,18685.1
69,"faceproblem7",95,1,17547.2
69,"faceproblem7",96,0.61,19517.19
69,"faceproblem7",97,0.84,16160.1
69,"faceproblem7",98,0.81,17963
69,"faceproblem7",99,NA,NA
69,"faceproblem7",100,0.2,18002.5
70,"faceproblem7",1,NA,NA
70,"faceproblem7",2,0.71,18736.59
70,"faceproblem7",3,0.83,19281.7
70,"faceproblem7",4,NA,NA
70,"faceproblem7",5,0.58,18062.69
70,"faceproblem7",6,0.77,16462.8
70,"faceproblem7",7,0.64,17405.3
70,"faceproblem7",8,NA,NA
70,"faceproblem7",9,0.67,17761.99
70,"faceproblem7",10,NA,NA
70,"faceproblem7",11,NA,NA
70,"faceproblem7",12,1,18110
70,"faceproblem7",13,0.6,18565.39
70,"faceproblem7",14,0.6,18565.39
70,"faceproblem7",15,0.83,16706.1
70,"faceproblem7",16,0.64,18835.19
70,"faceproblem7",17,0.61,19517.19
70,"faceproblem7",18,NA,NA
70,"faceproblem7",19,NA,NA
70,"faceproblem7",20,NA,NA
70,"faceproblem7",21,0.58,18062.69
70,"faceproblem7",22,0.4,18631.99
70,"faceproblem7",23,0.93,16154.4
70,"faceproblem7",24,NA,NA
70,"faceproblem7",25,0.92,17859.7
70,"faceproblem7",26,NA,NA
70,"faceproblem7",27,0.84,16160.1
70,"faceproblem7",28,0.79,18155.6
70,"faceproblem7",29,NA,NA
70,"faceproblem7",30,0.76,18791.8
70,"faceproblem7",31,1,16719.39
70,"faceproblem7",32,NA,NA
70,"faceproblem7",33,NA,NA
70,"faceproblem7",34,1,16719.39
70,"faceproblem7",35,0.86,16966.5
70,"faceproblem7",36,0.77,16462.8
70,"faceproblem7",37,0.77,16462.8
70,"faceproblem7",38,0.77,16462.8
70,"faceproblem7",39,0.73,18579.5
70,"faceproblem7",40,NA,NA
70,"faceproblem7",41,0.65,18643
70,"faceproblem7",42,0.8,18495.5
70,"faceproblem7",43,0.74,18208
70,"faceproblem7",44,NA,NA
70,"faceproblem7",45,0.71,18736.59
70,"faceproblem7",46,0.83,16706.1
70,"faceproblem7",47,0.74,18208
70,"faceproblem7",48,NA,NA
70,"faceproblem7",49,NA,NA
70,"faceproblem7",50,NA,NA
70,"faceproblem7",51,NA,NA
70,"faceproblem7",52,NA,NA
70,"faceproblem7",53,0.81,17963
70,"faceproblem7",54,0.4,18631.99
70,"faceproblem7",55,0.57,17351.1
70,"faceproblem7",56,NA,NA
70,"faceproblem7",57,0.81,17963
70,"faceproblem7",58,NA,NA
70,"faceproblem7",59,0.67,17985.8
70,"faceproblem7",60,NA,NA
70,"faceproblem7",61,NA,NA
70,"faceproblem7",62,0.77,16462.8
70,"faceproblem7",63,NA,NA
70,"faceproblem7",64,NA,NA
70,"faceproblem7",65,0.83,19281.7
70,"faceproblem7",66,0.64,17405.3
70,"faceproblem7",67,NA,NA
70,"faceproblem7",68,0.86,16966.5
70,"faceproblem7",69,0.57,17351.1
70,"faceproblem7",70,0.86,16966.5
70,"faceproblem7",71,0.77,16462.8
70,"faceproblem7",72,NA,NA
70,"faceproblem7",73,0.7,17725.7
70,"faceproblem7",74,0.4,18631.99
70,"faceproblem7",75,NA,NA
70,"faceproblem7",76,NA,NA
70,"faceproblem7",77,NA,NA
70,"faceproblem7",78,NA,NA
70,"faceproblem7",79,0.64,17405.3
70,"faceproblem7",80,NA,NA
70,"faceproblem7",81,0.86,16966.5
70,"faceproblem7",82,0.61,19517.19
70,"faceproblem7",83,NA,NA
70,"faceproblem7",84,NA,NA
70,"faceproblem7",85,NA,NA
70,"faceproblem7",86,0.73,18579.5
70,"faceproblem7",87,NA,NA
70,"faceproblem7",88,1,18110
70,"faceproblem7",89,NA,NA
70,"faceproblem7",90,NA,NA
70,"faceproblem7",91,NA,NA
70,"faceproblem7",92,NA,NA
70,"faceproblem7",93,NA,NA
70,"faceproblem7",94,NA,NA
70,"faceproblem7",95,NA,NA
70,"faceproblem7",96,NA,NA
70,"faceproblem7",97,NA,NA
70,"faceproblem7",98,0.6,18565.39
70,"faceproblem7",99,0.83,16706.1
70,"faceproblem7",100,NA,NA
72,"faceproblem7",1,NA,NA
72,"faceproblem7",2,0.91,16689.9
72,"faceproblem7",3,NA,NA
72,"faceproblem7",4,0.57,17351.1
72,"faceproblem7",5,0.86,16966.5
72,"faceproblem7",6,NA,NA
72,"faceproblem7",7,0.76,18791.8
72,"faceproblem7",8,0.4,18631.99
72,"faceproblem7",9,NA,NA
72,"faceproblem7",10,0.65,18643
72,"faceproblem7",11,NA,NA
72,"faceproblem7",12,NA,NA
72,"faceproblem7",13,0.93,16154.4
72,"faceproblem7",14,0.91,16689.9
72,"faceproblem7",15,0.83,16706.1
72,"faceproblem7",16,NA,NA
72,"faceproblem7",17,NA,NA
72,"faceproblem7",18,NA,NA
72,"faceproblem7",19,NA,NA
72,"faceproblem7",20,NA,NA
72,"faceproblem7",21,0.67,17761.99
72,"faceproblem7",22,0.65,18643
72,"faceproblem7",23,0.74,18208
72,"faceproblem7",24,NA,NA
72,"faceproblem7",25,NA,NA
72,"faceproblem7",26,1,17547.2
72,"faceproblem7",27,0.2,18002.5
72,"faceproblem7",28,NA,NA
72,"faceproblem7",29,0.93,16154.4
72,"faceproblem7",30,NA,NA
72,"faceproblem7",31,0.71,18736.59
72,"faceproblem7",32,0.79,18155.6
72,"faceproblem7",33,NA,NA
72,"faceproblem7",34,NA,NA
72,"faceproblem7",35,0.76,18791.8
72,"faceproblem7",36,NA,NA
72,"faceproblem7",37,0.93,16154.4
72,"faceproblem7",38,0.65,19260.7
72,"faceproblem7",39,0.83,19281.7
72,"faceproblem7",40,0.83,16706.1
72,"faceproblem7",41,NA,NA
72,"faceproblem7",42,0.84,15909.49
72,"faceproblem7",43,0.8,18495.5
72,"faceproblem7",44,0.7,18685.1
72,"faceproblem7",45,0.86,16966.5
72,"faceproblem7",46,0.73,18579.5
72,"faceproblem7",47,NA,NA
72,"faceproblem7",48,NA,NA
72,"faceproblem7",49,1,18110
72,"faceproblem7",50,NA,NA
72,"faceproblem7",51,NA,NA
72,"faceproblem7",52,1,17547.2
72,"faceproblem7",53,0.8,18495.5
72,"faceproblem7",54,0.7,18685.1
72,"faceproblem7",55,0.2,18002.5
72,"faceproblem7",56,0.81,17963
72,"faceproblem7",57,NA,NA
72,"faceproblem7",58,NA,NA
72,"faceproblem7",59,NA,NA
72,"faceproblem7",60,0.2,18002.5
72,"faceproblem7",61,NA,NA
72,"faceproblem7",62,0.79,18155.6
72,"faceproblem7",63,0.67,17985.8
72,"faceproblem7",64,NA,NA
72,"faceproblem7",65,1,16719.39
72,"faceproblem7",66,0.58,18062.69
72,"faceproblem7",67,NA,NA
72,"faceproblem7",68,0.84,16160.1
72,"faceproblem7",69,0.84,16160.1
72,"faceproblem7",70,0.65,18643
72,"faceproblem7",71,0.86,16966.5
72,"faceproblem7",72,NA,NA
72,"faceproblem7",73,0.63,17818.8
72,"faceproblem7",74,0.58,18062.69
72,"faceproblem7",75,0.57,17351.1
72,"faceproblem7",76,0.81,17963
72,"faceproblem7",77,NA,NA
72,"faceproblem7",78,0.6,18565.39
72,"faceproblem7",79,NA,NA
72,"faceproblem7",80,0.83,19281.7
72,"faceproblem7",81,0.84,15909.49
72,"faceproblem7",82,NA,NA
72,"faceproblem7",83,0.84,16160.1
72,"faceproblem7",84,NA,NA
72,"faceproblem7",85,0.74,18208
72,"faceproblem7",86,NA,NA
72,"faceproblem7",87,NA,NA
72,"faceproblem7",88,NA,NA
72,"faceproblem7",89,0.81,18441.49
72,"faceproblem7",90,0.65,19260.7
72,"faceproblem7",91,NA,NA
72,"faceproblem7",92,NA,NA
72,"faceproblem7",93,NA,NA
72,"faceproblem7",94,1,17547.2
72,"faceproblem7",95,NA,NA
72,"faceproblem7",96,0.64,18835.19
72,"faceproblem7",97,0.84,15909.49
72,"faceproblem7",98,NA,NA
72,"faceproblem7",99,NA,NA
72,"faceproblem7",100,0.77,16462.8
73,"faceproblem7",1,NA,NA
73,"faceproblem7",2,0.8,18495.5
73,"faceproblem7",3,0.65,18643
73,"faceproblem7",4,0.5,17550.7
73,"faceproblem7",5,NA,NA
73,"faceproblem7",6,NA,NA
73,"faceproblem7",7,0.83,19281.7
73,"faceproblem7",8,NA,NA
73,"faceproblem7",9,1,18110
73,"faceproblem7",10,NA,NA
73,"faceproblem7",11,0.76,18791.8
73,"faceproblem7",12,0.78,15384.4
73,"faceproblem7",13,NA,NA
73,"faceproblem7",14,0.71,18736.59
73,"faceproblem7",15,NA,NA
73,"faceproblem7",16,0.71,18736.59
73,"faceproblem7",17,NA,NA
73,"faceproblem7",18,NA,NA
73,"faceproblem7",19,0.86,16966.5
73,"faceproblem7",20,NA,NA
73,"faceproblem7",21,0.2,18002.5
73,"faceproblem7",22,NA,NA
73,"faceproblem7",23,0.81,17963
73,"faceproblem7",24,NA,NA
73,"faceproblem7",25,NA,NA
73,"faceproblem7",26,NA,NA
73,"faceproblem7",27,0.76,18791.8
73,"faceproblem7",28,NA,NA
73,"faceproblem7",29,NA,NA
73,"faceproblem7",30,NA,NA
73,"faceproblem7",31,NA,NA
73,"faceproblem7",32,0.4,18631.99
73,"faceproblem7",33,0.71,18736.59
73,"faceproblem7",34,NA,NA
73,"faceproblem7",35,NA,NA
73,"faceproblem7",36,NA,NA
73,"faceproblem7",37,NA,NA
73,"faceproblem7",38,0.65,19260.7
73,"faceproblem7",39,0.67,17761.99
73,"faceproblem7",40,0.61,19517.19
73,"faceproblem7",41,1,17547.2
73,"faceproblem7",42,0.81,17963
73,"faceproblem7",43,NA,NA
73,"faceproblem7",44,NA,NA
73,"faceproblem7",45,0.7,17725.7
73,"faceproblem7",46,0.63,17818.8
73,"faceproblem7",47,0.8,18495.5
73,"faceproblem7",48,0.8,18495.5
73,"faceproblem7",49,NA,NA
73,"faceproblem7",50,NA,NA
73,"faceproblem7",51,0.92,17859.7
73,"faceproblem7",52,0.48,16218.3
73,"faceproblem7",53,0.57,17351.1
73,"faceproblem7",54,0.73,18579.5
73,"faceproblem7",55,NA,NA
73,"faceproblem7",56,0.86,16966.5
73,"faceproblem7",57,0.91,16689.9
73,"faceproblem7",58,NA,NA
73,"faceproblem7",59,NA,NA
73,"faceproblem7",60,0.84,15909.49
73,"faceproblem7",61,0.64,18835.19
73,"faceproblem7",62,NA,NA
73,"faceproblem7",63,0.48,16218.3
73,"faceproblem7",64,0.2,18002.5
73,"faceproblem7",65,0.84,15909.49
73,"faceproblem7",66,0.57,17351.1
73,"faceproblem7",67,0.76,18791.8
73,"faceproblem7",68,NA,NA
73,"faceproblem7",69,0.67,17761.99
73,"faceproblem7",70,0.71,18736.59
73,"faceproblem7",71,0.61,19517.19
73,"faceproblem7",72,0.56,18879.49
73,"faceproblem7",73,0.7,17725.7
73,"faceproblem7",74,NA,NA
73,"faceproblem7",75,0.78,15384.4
73,"faceproblem7",76,0.71,18736.59
73,"faceproblem7",77,NA,NA
73,"faceproblem7",78,NA,NA
73,"faceproblem7",79,0.73,18579.5
73,"faceproblem7",80,NA,NA
73,"faceproblem7",81,1,16719.39
73,"faceproblem7",82,0.48,16218.3
73,"faceproblem7",83,NA,NA
73,"faceproblem7",84,NA,NA
73,"faceproblem7",85,0.83,16706.1
73,"faceproblem7",86,1,17547.2
73,"faceproblem7",87,0.7,18685.1
73,"faceproblem7",88,NA,NA
73,"faceproblem7",89,NA,NA
73,"faceproblem7",90,0.67,17985.8
73,"faceproblem7",91,NA,NA
73,"faceproblem7",92,0.7,17725.7
73,"faceproblem7",93,0.61,19517.19
73,"faceproblem7",94,NA,NA
73,"faceproblem7",95,NA,NA
73,"faceproblem7",96,0.61,19517.19
73,"faceproblem7",97,NA,NA
73,"faceproblem7",98,0.56,18879.49
73,"faceproblem7",99,0.4,18631.99
73,"faceproblem7",100,NA,NA
74,"faceproblem7",1,0.77,16462.8
74,"faceproblem7",2,0.73,18579.5
74,"faceproblem7",3,1,17547.2
74,"faceproblem7",4,0.8,18495.5
74,"faceproblem7",5,NA,NA
74,"faceproblem7",6,0.57,17351.1
74,"faceproblem7",7,NA,NA
74,"faceproblem7",8,0.58,18062.69
74,"faceproblem7",9,0.83,16706.1
74,"faceproblem7",10,NA,NA
74,"faceproblem7",11,0.65,19260.7
74,"faceproblem7",12,NA,NA
74,"faceproblem7",13,0.2,18002.5
74,"faceproblem7",14,0.83,19281.7
74,"faceproblem7",15,0.67,17761.99
74,"faceproblem7",16,NA,NA
74,"faceproblem7",17,1,16719.39
74,"faceproblem7",18,0.71,18736.59
74,"faceproblem7",19,NA,NA
74,"faceproblem7",20,NA,NA
74,"faceproblem7",21,1,18110
74,"faceproblem7",22,0.58,18062.69
74,"faceproblem7",23,NA,NA
74,"faceproblem7",24,0.61,19517.19
74,"faceproblem7",25,0.4,18631.99
74,"faceproblem7",26,NA,NA
74,"faceproblem7",27,0.78,15384.4
74,"faceproblem7",28,NA,NA
74,"faceproblem7",29,0.7,18685.1
74,"faceproblem7",30,1,17547.2
74,"faceproblem7",31,0.83,16706.1
74,"faceproblem7",32,0.61,19517.19
74,"faceproblem7",33,NA,NA
74,"faceproblem7",34,NA,NA
74,"faceproblem7",35,1,16719.39
74,"faceproblem7",36,NA,NA
74,"faceproblem7",37,NA,NA
74,"faceproblem7",38,NA,NA
74,"faceproblem7",39,0.65,18643
74,"faceproblem7",40,0.81,17963
74,"faceproblem7",41,NA,NA
74,"faceproblem7",42,0.64,17405.3
74,"faceproblem7",43,NA,NA
74,"faceproblem7",44,NA,NA
74,"faceproblem7",45,0.79,18155.6
74,"faceproblem7",46,NA,NA
74,"faceproblem7",47,NA,NA
74,"faceproblem7",48,1,17547.2
74,"faceproblem7",49,0.78,15384.4
74,"faceproblem7",50,0.5,17550.7
74,"faceproblem7",51,NA,NA
74,"faceproblem7",52,0.64,17405.3
74,"faceproblem7",53,0.74,18208
74,"faceproblem7",54,NA,NA
74,"faceproblem7",55,NA,NA
74,"faceproblem7",56,NA,NA
74,"faceproblem7",57,0.64,18835.19
74,"faceproblem7",58,NA,NA
74,"faceproblem7",59,NA,NA
74,"faceproblem7",60,NA,NA
74,"faceproblem7",61,NA,NA
74,"faceproblem7",62,0.65,19260.7
74,"faceproblem7",63,NA,NA
74,"faceproblem7",64,NA,NA
74,"faceproblem7",65,0.91,16689.9
74,"faceproblem7",66,NA,NA
74,"faceproblem7",67,NA,NA
74,"faceproblem7",68,NA,NA
74,"faceproblem7",69,1,16719.39
74,"faceproblem7",70,NA,NA
74,"faceproblem7",71,NA,NA
74,"faceproblem7",72,0.84,15909.49
74,"faceproblem7",73,0.77,16462.8
74,"faceproblem7",74,0.77,16462.8
74,"faceproblem7",75,0.65,19260.7
74,"faceproblem7",76,0.6,18565.39
74,"faceproblem7",77,NA,NA
74,"faceproblem7",78,0.56,18879.49
74,"faceproblem7",79,0.79,18155.6
74,"faceproblem7",80,0.86,16966.5
74,"faceproblem7",81,NA,NA
74,"faceproblem7",82,0.83,16706.1
74,"faceproblem7",83,NA,NA
74,"faceproblem7",84,NA,NA
74,"faceproblem7",85,0.61,19517.19
74,"faceproblem7",86,0.7,17725.7
74,"faceproblem7",87,NA,NA
74,"faceproblem7",88,0.83,16799.89
74,"faceproblem7",89,0.79,18155.6
74,"faceproblem7",90,NA,NA
74,"faceproblem7",91,NA,NA
74,"faceproblem7",92,NA,NA
74,"faceproblem7",93,NA,NA
74,"faceproblem7",94,0.83,16799.89
74,"faceproblem7",95,0.7,18685.1
74,"faceproblem7",96,0.64,18835.19
74,"faceproblem7",97,NA,NA
74,"faceproblem7",98,0.64,18835.19
74,"faceproblem7",99,0.67,17985.8
74,"faceproblem7",100,1,16719.39
75,"faceproblem7",1,0.65,19260.7
75,"faceproblem7",2,0.57,17351.1
75,"faceproblem7",3,0.92,17859.7
75,"faceproblem7",4,0.7,18685.1
75,"faceproblem7",5,NA,NA
75,"faceproblem7",6,0.83,16706.1
75,"faceproblem7",7,0.57,17351.1
75,"faceproblem7",8,0.83,16706.1
75,"faceproblem7",9,NA,NA
75,"faceproblem7",10,0.67,17985.8
75,"faceproblem7",11,0.8,18495.5
75,"faceproblem7",12,0.83,19281.7
75,"faceproblem7",13,0.74,18208
75,"faceproblem7",14,NA,NA
75,"faceproblem7",15,0.7,18685.1
75,"faceproblem7",16,NA,NA
75,"faceproblem7",17,0.76,18791.8
75,"faceproblem7",18,NA,NA
75,"faceproblem7",19,NA,NA
75,"faceproblem7",20,NA,NA
75,"faceproblem7",21,0.74,18208
75,"faceproblem7",22,NA,NA
75,"faceproblem7",23,NA,NA
75,"faceproblem7",24,0.81,18441.49
75,"faceproblem7",25,NA,NA
75,"faceproblem7",26,0.91,16689.9
75,"faceproblem7",27,NA,NA
75,"faceproblem7",28,0.83,19281.7
75,"faceproblem7",29,NA,NA
75,"faceproblem7",30,NA,NA
75,"faceproblem7",31,0.84,16160.1
75,"faceproblem7",32,0.4,18631.99
75,"faceproblem7",33,NA,NA
75,"faceproblem7",34,0.84,16160.1
75,"faceproblem7",35,0.67,17985.8
75,"faceproblem7",36,NA,NA
75,"faceproblem7",37,NA,NA
75,"faceproblem7",38,0.73,18579.5
75,"faceproblem7",39,NA,NA
75,"faceproblem7",40,0.79,18155.6
75,"faceproblem7",41,NA,NA
75,"faceproblem7",42,NA,NA
75,"faceproblem7",43,0.56,18879.49
75,"faceproblem7",44,0.78,15384.4
75,"faceproblem7",45,NA,NA
75,"faceproblem7",46,0.83,16706.1
75,"faceproblem7",47,0.92,17859.7
75,"faceproblem7",48,NA,NA
75,"faceproblem7",49,0.7,17725.7
75,"faceproblem7",50,NA,NA
75,"faceproblem7",51,0.93,16154.4
75,"faceproblem7",52,0.65,18643
75,"faceproblem7",53,NA,NA
75,"faceproblem7",54,0.67,17761.99
75,"faceproblem7",55,NA,NA
75,"faceproblem7",56,0.63,17818.8
75,"faceproblem7",57,NA,NA
75,"faceproblem7",58,0.84,15909.49
75,"faceproblem7",59,NA,NA
75,"faceproblem7",60,0.56,18879.49
75,"faceproblem7",61,NA,NA
75,"faceproblem7",62,0.64,18835.19
75,"faceproblem7",63,NA,NA
75,"faceproblem7",64,0.63,17818.8
75,"faceproblem7",65,0.79,18155.6
75,"faceproblem7",66,0.74,18208
75,"faceproblem7",67,NA,NA
75,"faceproblem7",68,NA,NA
75,"faceproblem7",69,NA,NA
75,"faceproblem7",70,0.61,19517.19
75,"faceproblem7",71,NA,NA
75,"faceproblem7",72,0.73,18579.5
75,"faceproblem7",73,NA,NA
75,"faceproblem7",74,0.71,18736.59
75,"faceproblem7",75,1,16719.39
75,"faceproblem7",76,NA,NA
75,"faceproblem7",77,NA,NA
75,"faceproblem7",78,0.83,19281.7
75,"faceproblem7",79,0.81,17963
75,"faceproblem7",80,NA,NA
75,"faceproblem7",81,NA,NA
75,"faceproblem7",82,NA,NA
75,"faceproblem7",83,0.77,16462.8
75,"faceproblem7",84,NA,NA
75,"faceproblem7",85,0.78,15384.4
75,"faceproblem7",86,0.64,17405.3
75,"faceproblem7",87,0.83,16706.1
75,"faceproblem7",88,NA,NA
75,"faceproblem7",89,0.71,18736.59
75,"faceproblem7",90,0.83,19281.7
75,"faceproblem7",91,0.63,17818.8
75,"faceproblem7",92,0.84,15909.49
75,"faceproblem7",93,NA,NA
75,"faceproblem7",94,NA,NA
75,"faceproblem7",95,0.79,18155.6
75,"faceproblem7",96,0.58,18062.69
75,"faceproblem7",97,0.67,17761.99
75,"faceproblem7",98,NA,NA
75,"faceproblem7",99,NA,NA
75,"faceproblem7",100,0.64,18835.19
76,"faceproblem7",1,NA,NA
76,"faceproblem7",2,NA,NA
76,"faceproblem7",3,NA,NA
76,"faceproblem7",4,0.83,19281.7
76,"faceproblem7",5,NA,NA
76,"faceproblem7",6,0.79,18155.6
76,"faceproblem7",7,0.84,15909.49
76,"faceproblem7",8,NA,NA
76,"faceproblem7",9,0.84,15909.49
76,"faceproblem7",10,NA,NA
76,"faceproblem7",11,0.81,17963
76,"faceproblem7",12,NA,NA
76,"faceproblem7",13,0.93,16154.4
